epoch,val_mae,val_rmse
64,29.59945677757263,61.7692348882814
65,287.02527994155884,675.6910685838259
66,84.52565268516541,270.4743057123411
67,11.677662839889527,14.775601210693972
68,10.678694916367531,12.678033273873652
69,10.615516052246093,12.323864047849595
70,14.006772801280022,17.325323394573672
71,52.02963044166565,137.92638707403424
72,93.29245947837829,294.60528622208244
73,34.113540706634524,82.9619632998631
74,16.351352863311767,29.21475813060709
75,11.256725405454636,13.371548351785004
76,23.893430719375612,56.52686064073363
77,144.69851756095886,457.3030493667406
78,203.5764406108856,561.5683771146357
79,32.48147680282593,91.67859664649474
80,158.77332349777222,399.4727250418419
81,55.46548484802246,201.55128291258094
82,50.704892005920414,137.81741699459016
83,45.26879570007324,119.75783722382197
84,65.9039428806305,208.9779810381486
85,144.25180344581605,424.0772657267817
86,12.29109117090702,16.892830220751428
87,149.78625876426696,379.1022984684304
88,5403.709425735474,13505.163938298048
89,330.68994458198546,703.6901372942046
90,1485.3907676124572,3940.6789037497288
91,641.0593594741821,2027.0767484083508
92,2305.218176174164,5638.098441279277
93,525.9131058120728,1270.6808262034517
94,849.1412015724183,1910.8718039333098
95,458.36817106246946,1473.243768799462
96,357.76477473258973,1074.189650468982
97,743.9342310810089,1844.1284748823846
98,238.41407492637634,679.5026036196175
99,651.9549441814422,1548.659769690756
100,249.06167224884032,837.9130049950348
101,1636.9877037334443,3568.69697178056
102,298.5940454673767,889.9490468630473
103,29.233963232040406,107.26181373538662
104,26.82422567367554,71.80941759268123
105,76.67764026641845,189.53602813307754
106,37.181887493133544,102.63961382774472
107,86.2685011100769,233.14871713091327
108,109.25395082473754,354.07727043549124
109,335.63826528549197,886.9267592501839
110,211.09154602050782,661.8602223125835
111,79.9477267742157,243.09493554554834
112,40.45649040222168,112.26264693683102
113,24.222622089385986,54.737560781765296
114,110.72846583366395,278.67182279058704
115,83.12261351585389,205.77845555893987
116,281.16699476242064,502.72313460569757
117,330.17572847366336,757.7911975083096
118,73.5774107646942,164.26257559774933
119,50.61943305969238,127.72763300468132
120,86.60366586685181,148.3846548364919
121,221.3963255405426,531.1036590527358
122,142.99379735946656,362.9868626847865
123,203.06875514030457,550.8345421441711
124,550.2217544841766,1319.3106256426918
125,238.7014612865448,626.8439142644071
126,187.41368544578552,481.70318847229686
127,329.96623280525205,870.6643199382326
128,291.8870015335083,774.0512249804586
129,667.4837009334565,1668.255016909929
130,272.8700114440918,645.3396743622815
131,295.1868833255768,773.1172730290483
132,242.65424165725707,695.7370412653992
133,237.3257871246338,640.6223041425019
134,157.24923602104187,503.2912613128278
135,479.84558191299436,1246.2044075154338
136,428.6287252998352,1001.6098582824272
137,401.430280714035,1068.1369272863049
138,1152.257193660736,2733.2098241464496
139,279.85076848983766,781.7352208344511
140,807.7498404502869,1843.679710238928
141,288.0650291824341,808.923281581188
142,988.2306284618378,2361.2023472475316
143,408.1645026874542,1035.9444144994816
144,567.660452079773,1432.8994040943826
145,295.37963713645934,754.8759602570176
146,297.6336541557312,707.1440162203552
147,225.65304333686828,647.2851576704129
148,795.2292830848694,2074.333007801306
149,625.2486880016327,1585.1505251489998
150,315.54514079093934,913.3802237649392
151,50.51937065124512,138.3967048793834
152,398.3256203556061,786.9259252807558
153,328.42250284194944,708.3679406401556
154,1604.2953737068176,3628.640294500013
155,85.27227456092834,154.1653193893395
156,22.572027568817138,39.361724861154315
157,29.005603017807008,48.75843392602081
158,37.89248324394226,87.66910224334464
159,23.307986612319947,50.41533625148447
160,114.02755401611329,409.6658823660029
161,10.398592467904091,12.787784617972138
162,49.9291724395752,240.23666001689733
163,31.155183219909667,132.46109681339837
164,18.345680522918702,41.50701608195639
165,11.294977855682372,14.003649002356672
166,10.753973207473756,12.391665775964936
167,12.492633504867554,19.935054496460644
168,11.340031795501709,14.327994977969364
169,57.9745213508606,134.09463282002545
170,23.53704219818115,52.72626110150884
171,19.68017786502838,46.40660088505523
172,253.92374968528748,797.7191896455051
173,142.07751177787782,462.6828340502418
174,42.20681463241577,154.27472937488741
175,57.36838722229004,342.00478260044775
176,34.8695330619812,86.9526723949075
177,18.71224045753479,35.686766781062126
178,83.47431670188904,204.53397332388337
179,14.036185655593872,22.353120150246866
180,11.744310073852539,16.10277662570845
181,12.100975065231323,20.304360790996878
182,12.241321878433228,15.464415106091035
183,10.977481775283813,13.202070752767762
184,10.35388011932373,12.162630987007965
185,13.191212673187255,20.000081675605657
186,24.640046072006225,107.79206911885665
187,19.75656952857971,59.41439724899656
188,20.194916076660157,82.24799830935397
189,112.55162439346313,520.234450940096
190,10.588782157897949,12.226699828219118
191,10.758839129209518,13.067998710696628
192,17.74148013114929,40.726249922716775
193,108.65608634948731,287.8783178202308
194,12.623519582748413,21.76822674568809
195,160.154223985672,323.7385023502793
196,219.81281634390353,359.42356938521954
197,11.682882851213217,15.038847267307345
198,61.81567965984345,192.2808120692154
199,13.772300402522086,17.588327737562974
