epoch,val_mae,val_rmse
99,11.411517238616943,13.257746899444214
100,9.5294992852211,11.515174585334528
101,12.192860553264618,14.624354528006236
102,9.976524300575257,11.68993789479179
103,12.51907274723053,15.022896881138042
104,12.097323799133301,14.536936553609236
105,13.292192964553832,15.295733334865174
106,10.98978942155838,13.215816780677601
107,10.119428214430808,12.724795823582017
108,9.698792386054993,11.49927058066797
109,10.786817673370242,13.71923093051102
110,10.452612142562867,13.259457032240451
111,10.690065261125564,12.92038761794727
112,11.313983756005763,13.565536530382799
113,11.304626305103302,14.063744223297638
114,11.275874395370483,13.867299774300228
115,10.622450518608094,13.327969241371528
116,10.989505689330398,13.761823374521175
117,10.424194221496583,13.114419341340003
118,10.289624300003052,12.717018037278878
119,10.948831558227539,13.292598343261272
120,11.310440583229065,13.87202510361668
121,11.044396052360534,13.607016194541478
122,11.476946516036987,13.800016198906308
123,11.682768497467041,14.107267795800073
124,11.934359827041625,14.642658176988217
125,10.943682515621186,13.799854532388432
126,11.032863438129425,13.873176481150043
127,10.78608847141266,13.434745566255154
128,10.998819932937622,14.003342985921412
129,11.001962599754334,13.358040070739634
130,11.077744598388671,13.998532018097924
131,10.91945293188095,13.602433724382088
132,10.713175954818725,13.333101484740405
133,11.060988466739655,14.021910503004147
134,11.626584622859955,14.374406796283974
135,11.45868096113205,14.357147118528658
136,11.046809520721435,14.051933791687201
137,10.787934334278107,13.727210491331546
138,10.991065721511841,13.785059448292099
139,11.218861165046691,14.232684944785127
140,11.01476514339447,13.879483541038386
141,11.298523778915404,14.099405584706089
142,11.479498138427735,14.463843450632092
143,11.387040832042693,14.247176918527861
144,11.092559492588043,13.959478884521182
145,11.22864744901657,14.15452078545688
146,10.89756106853485,13.829831913026217
147,11.032172718048095,13.786737894233177
148,11.02638261795044,13.871905798792595
149,11.199102005958558,13.977134748607515
150,9.918798716110178,13.181154391906052
151,10.255903973579407,12.230824776460594
152,11.725981612205505,14.073592623699712
153,17.255334463119507,32.74262100575043
154,12.781292170584202,17.875506119062976
155,30.71624312400818,76.07332635384375
156,33.74867611885071,69.87147501685358
157,10.469999103546142,12.598339928655552
158,9.846260523796081,12.331508652498535
159,9.906504287719727,12.228737482250581
160,10.124166951179504,11.948451040429145
161,10.055826501846314,13.28446674115108
162,9.149683365821838,10.905800813901873
163,9.155220368802548,11.32850043105265
164,11.237786177843809,13.613772880790654
165,11.78896995306015,14.592759843733957
166,11.8832801951468,14.732168012862292
167,10.811539791822433,16.484549120688065
168,10.95348054334405,14.776238174125893
169,10.481906411647797,13.71435489902099
170,17.397675522863864,40.67591331275981
171,10.10504197537899,12.778387288208064
172,9.259007160663606,11.146377898287982
173,9.640614401139318,12.294332681945578
174,9.440088705960662,12.146724216649341
175,11.581805954799057,14.567444885277014
176,9.48499318975024,12.0315056339566
177,11.452370242334437,14.591385789102683
178,10.75088766603265,13.96217054871954
179,10.826374916248023,13.907362422896968
180,9.439444725774228,12.571871348115941
181,10.62944055147469,14.671565543560215
182,11.202259453609585,15.583892834592591
183,15.121711149588227,30.123669160634318
184,12.576795802712441,22.794167642664185
185,14.619885143265128,25.132020806869566
186,13.387832129970192,18.303627377622398
187,11.195252352133393,13.903403257099042
188,12.16585931405425,16.25854903999282
189,11.635275043100119,15.120677434086
190,22.972531826645135,48.95707750716286
191,17.638244322240354,31.533504057734426
192,61.86121525600552,169.78558028146765
193,18.985431349724532,47.98466837850605
194,11.457500724634155,15.908306300422632
195,35.914819142348136,95.06887616578719
196,10.258859156705439,16.136671497429965
197,13.044781320393085,24.948663286117583
198,11.935932325720787,18.49700370658829
199,13.304202815592289,23.220940189764917
