epoch,val_mae,val_rmse
0,12.428661069967784,16.03758379221769
1,10.52366796016693,13.00238461387575
2,13.295024090372026,16.442720716398465
3,12.80079043596983,16.136415749288737
4,12.72800767570734,15.612332946919096
5,13.28512466609478,17.25544941123198
6,18.629812496304513,25.228329288931693
7,14.990255260169507,19.06625253419258
8,12.378114915490151,14.870094917984664
9,11.864164117276669,15.183621465044455
10,11.831695020170882,15.533187935914171
11,18.44123664841056,27.08086409013488
12,13.886642179489137,18.303683084302875
13,12.05138257086277,14.759336035631192
14,11.791703145708889,14.495673534119156
15,11.13989816904068,13.195884082379003
16,21.785867462158205,30.158235073597293
17,12.051159585118294,15.483949965795125
18,10.266158450841903,12.856579393041242
19,11.207911631166935,14.03005782363582
20,11.526303094029426,14.371111594381375
21,12.369976147671697,15.67537954827742
22,11.191891912780703,13.819964241106197
23,12.589024015571923,16.128103874631922
24,11.106322150826454,13.617065078062284
25,10.246393311787397,12.627127477532175
26,11.205383287668228,13.729655229188058
27,10.839253659248351,12.88602151846881
28,10.686803298443555,12.518376648594757
29,11.325813452601432,13.923709410723596
30,11.11511236667633,13.760470450722268
31,10.639469023048878,13.087108040190076
32,11.232162101268768,13.741834613662274
33,11.602423371523619,14.366270807146124
34,10.753704396933317,13.184954439691097
35,10.919190392941237,13.262529474609027
36,11.861660428345203,14.552274958641789
37,11.71866780859884,14.426049304333866
38,11.243249853365123,13.873808775510375
39,11.569575147628784,14.03420839502018
40,10.709207978593186,12.754478850265539
41,11.65082797974348,14.447897902528489
42,11.555414840504527,14.2394792530201
43,10.74194581720978,13.129414598870813
44,10.651850323975086,13.330307910358338
45,11.488048367239536,14.276982778769659
46,11.048720626235008,13.630121840401971
47,10.79006097510457,13.342248314049078
48,11.123799073696137,13.791905561215247
49,10.828493500947951,13.536812813753016
50,11.772315580327994,15.162658276640812
51,11.918057705760003,14.830486074515406
52,11.298878152370452,14.365528798311725
53,10.670415162444115,13.78079224618872
54,10.943297460079194,13.890050720471832
55,10.215354443788529,12.610107687555116
56,12.439640245437623,16.860119653636172
57,10.416909503936768,13.44837395676132
58,11.08304099690169,14.248960409130438
59,11.649694914966823,14.329512218173441
60,11.998782760202884,14.636071507089627
61,11.352750435322523,14.442402823730458
62,11.814372198581696,15.461352549571327
63,12.847262312620877,16.698510632380422
64,12.643550902679562,16.36694125308883
65,12.979842043481767,16.513462272961558
66,12.043103585466742,15.368613708437174
67,17.369625178053976,25.46044397895479
68,18.413956664539874,28.860350227524226
69,13.154726159218699,17.091982341934056
70,28.549321971572937,49.120549310433105
71,18.607190279737114,39.37773984624112
72,10.00056546010077,12.918948162147123
73,14.744045199255925,23.706596994089235
74,20.59735503077507,39.976352908106186
75,12.10034057945013,18.692637119547168
76,17.8877886216389,30.14174255662881
77,10.445868311570957,13.879299732979185
78,13.301667230129242,19.204614354875787
79,11.407734102271498,14.382058099837264
80,31.877710542827845,67.09555887139524
81,82.07554633140563,166.28942018521278
82,11.462970954710618,14.317203237322415
83,85.46899338825605,159.4229900903893
84,92.18372701764106,199.97271512540408
85,64.91310563355684,152.63360572620044
86,11.767910060882569,15.505244996005736
87,11.30203609213233,14.156099364843321
88,10.045926069691777,12.538146247316565
89,14.482971247499808,22.679532382844105
90,15.039226162778213,19.85192785632324
91,19.30615671274485,34.23225013554934
92,15.75242431640625,24.688515293540565
93,17.98498093418777,29.47353849551037
94,16.005508709903808,24.445709161808804
95,55.82829055741429,130.17161343799003
96,17.89531578918919,30.304847794599603
97,17.498602050542832,31.877658193817783
98,10.633944313228131,13.36002939190834
99,22.610946103036405,37.97480236866677
100,18.682497372627257,33.23007030317304
101,8.200301385857165,10.495232288980375
102,36.27136776044965,78.50549421933418
103,21.937790033891797,41.29913166655106
104,17.123206133171916,30.536082285869607
105,21.205182939097284,48.071252077632444
106,15.442560157626867,27.79932074688398
107,20.359823362268507,41.50735850143014
108,19.07518305973208,35.77015341503047
109,32.81926170051098,69.53565170767665
110,26.28957935692277,51.56868596821871
111,22.171186595130713,45.17417665126374
112,12.8952024102211,22.048398399406246
113,13.234732860475779,22.32940697344376
114,13.893526962399482,21.984114545217516
115,33.39772254448384,78.06673017937682
116,15.006954618543386,29.87880538581482
117,12.91765015218407,18.682136222753233
118,17.242168091535568,29.45192887971045
119,18.699689536988735,33.86120813518251
120,11.22807627402246,15.427540233480308
121,16.18675501227379,26.837517920271665
122,12.169722267463804,18.11731261599593
123,18.369145389199257,33.326417569060204
124,10.99920506566763,15.681937256583298
125,11.803595477342606,16.99112143705245
126,13.091078988909722,21.10584246552833
127,14.541357317045332,25.010344385068304
128,19.651914092302324,37.807575955517926
129,19.57659897052683,37.41321698400551
130,12.886534876860678,21.266802737971762
131,19.289045395441352,34.84375795346354
132,21.115216493606567,40.861413396675786
133,14.400737820509821,24.015169242348662
134,19.648027539551258,35.8735754569636
135,11.994873324595392,17.31575743275057
136,18.20491127498448,32.6143614224814
137,14.098720957785845,23.215734087727995
138,14.560983078628778,23.522238612478017
139,12.733617083914577,20.21951978427403
140,15.885526915155351,26.553942377556876
141,12.822825801670552,19.756406875695017
142,11.214255327954888,16.140800781981206
143,13.792159894555807,22.301369122213316
144,24.196791270617396,46.094574202673435
145,14.295442875842564,23.81710489044562
146,17.196044063526205,29.296852501261466
147,12.076664042770863,17.808132237079676
148,17.78612321354449,31.898656337166063
149,15.52419966340065,26.658501796538836
150,10.412061890736222,12.901876510532356
151,11.40525707530789,15.426656475350667
152,11.731948274374009,15.43760650180211
153,10.668325555324554,12.919699501032591
154,50.93597975254059,163.01540755955514
155,480.01677307128904,974.9786333887181
156,13.917446042485535,17.03361710693846
157,19.812154302597047,53.14259716120853
158,11.654292955622077,15.005954069242376
159,31.198611946105956,107.79651057395905
160,10.518452911376952,11.9675149148271
161,27.48673254966736,66.45907556575277
162,11.656587505340577,17.15641482123246
163,38.17049364089966,99.6610021261495
164,17.433468599319458,37.121593438579794
165,13.492280187606811,25.408222010882056
166,10.738088493347169,13.004021399001099
167,13.160213251113891,20.23585815102392
168,11.133787460327149,13.487948104770298
169,10.307640023231507,13.055470526616528
170,12.030879859924317,15.25380689052055
171,11.866475057601928,14.826780768106557
172,11.047714214324952,13.811763700031067
173,10.719727902412414,12.892522412182583
174,10.714380707740784,16.126917661417814
175,22.8948146751523,47.82482752684772
176,21.233848189115523,47.59756068704785
177,14.077386619579046,21.56453301099807
178,11.309196944236755,15.047589978889308
179,10.548190140128135,13.0601261656005
180,11.282771048545838,14.398361572425681
181,9.295489912033082,11.488651583814386
182,8.975387010574341,10.802249202033062
183,8.885768628120422,11.267238596386754
184,8.513561534881593,10.647785260274544
185,12.570631989836693,15.60197533077589
186,10.369480850100517,13.000964204521514
187,10.631887745857238,12.567310965400454
188,10.966117233633994,13.399079041123331
189,9.956923217773438,11.891937534513813
190,10.615390062332153,12.994801444778913
191,9.863112003803254,12.752975986570153
192,9.87128061234951,12.520881395152752
193,9.718494417630136,12.08478526054949
194,10.219343587160111,12.845850004798214
195,9.671202018260956,11.952092247153864
196,9.785495371818543,12.07761687868183
197,11.146497368812561,13.323844019285948
198,10.687766628265381,13.304705228162343
199,10.640638506412506,13.357461602565966
