epoch,val_mae,val_rmse
0,18.721116575822233,24.39333370075778
1,32.734854755401614,36.875602357929566
2,14.092405726779253,17.93168942452158
3,16.365240936279296,20.412867479380388
4,11.512619428634643,13.811497549549374
5,11.803947265148162,14.562285505733191
6,11.341583409309386,13.853349535881616
7,10.048503947257995,12.572306007975532
8,14.415260667800903,18.393256983353304
9,12.823104755282403,16.69395411746207
10,12.276363162994384,15.245611247686467
11,10.25154803276062,11.827916256553376
12,10.497461695671081,13.071083232041826
13,10.422895650863648,12.132984244227625
14,10.494520530700683,12.362771834422462
15,10.007923593521118,12.28896985498052
16,10.746614246368408,12.341559869433192
17,12.193946075439452,16.005926312443155
18,10.44269945859909,12.213116135954788
19,10.880806450843812,12.562428835696615
20,11.808789768218993,14.836286479679766
21,10.417680854797362,12.016425377626465
22,10.54121076822281,12.40865051657273
23,10.749661435484887,13.348504712550046
24,10.433594121932984,11.918416457325316
25,10.184493389129639,11.8313576719482
26,10.452617921829223,11.90044569442929
27,10.793307789117097,12.97839103222886
28,10.053637266159058,11.616367058102542
29,11.040065593719483,12.650177858180085
30,10.26081678390503,11.996268207940847
31,10.043892757892609,12.034280402275419
32,10.014290597438812,12.057243027992032
33,10.246348991394044,12.247934746981416
34,10.409935241937637,12.051466187283477
35,10.263641548156738,12.00589017836771
36,10.25582066655159,12.199587231969643
37,10.540611144304275,12.189161388109039
38,11.031419467329979,13.107395668337485
39,10.842313449382782,12.80193650394063
40,10.581074041128158,12.537196079721639
41,11.161143588870765,13.760450396732482
42,10.679335703849793,12.925036683312438
43,10.343293248936535,12.406745795406435
44,10.888911456763744,13.304125805522242
45,10.470827762037516,12.624054795022074
46,10.186172972097992,12.113462536068953
47,11.108463817834854,13.607047592254629
48,10.093956233263016,12.162762308498555
49,10.594346295297147,12.544890758377983
50,23.64181604385376,52.56501688336019
51,12.417648753896355,15.78367890524773
52,13.669314651489257,24.002315132483233
53,10.25115421295166,12.130444058946985
54,10.36055814743042,11.926240055174265
55,13.775005855560302,16.164839910277767
56,17.88488533973694,52.208123677420055
57,15.40010090827942,31.94719667588967
58,36.14788321495056,85.28278688187382
59,10.11282639503479,11.87766993045468
60,17.07747010231018,38.54187732011159
61,17.18188080787659,33.55565946486528
62,10.134861860275269,12.46880437792703
63,10.493578157424928,12.067105755235382
64,10.131122550964356,11.912771104994688
65,10.333550853729248,11.92404230669176
66,10.212054471969605,11.668626827306724
67,10.641683931350707,12.346547607025807
68,11.972532739639282,16.379706593241497
69,19.422570714950563,50.30118083720736
70,30.422258644104005,57.75944993324307
71,37.799885263442995,66.62267733210544
72,22.448028059005736,47.87111353937511
73,21.740629320144652,42.14406886717726
74,30.444402742385865,55.424342980815325
75,13.071240243911744,18.259207465559037
76,12.374133777618407,15.936378477528617
77,10.212790040969848,12.015737262194325
78,10.331705198287963,12.006293260612342
79,10.281248092651367,12.150468387409438
80,10.308233003616333,12.0582859412562
81,10.296333541870117,11.971255629191687
82,10.201382446289063,12.057446957654989
83,10.260218353271485,12.111873732646576
84,10.100068712234497,11.895390736893184
85,10.078112773895263,12.199569156080175
86,10.297513160705567,12.527651500106188
87,10.273796377182007,12.392714975457347
88,18.872046270370483,29.11644298063319
89,11.670839684158564,14.750312350348242
90,11.733653182685375,14.74548006752248
91,10.466906511113047,13.295213116217125
92,10.729322497844697,13.68851590180936
93,10.725152626782656,13.354184274704725
94,12.021100130081177,18.003266101234388
95,10.046457223892212,12.170687913069443
96,11.241083649992943,14.277733495569414
97,11.215305811166763,13.811558081096617
98,10.62908625125885,13.490642051671454
99,10.781131868362428,13.404949107466917
100,11.88163452975452,15.31058821337918
101,11.085964179337024,14.249094554494425
102,10.81878668308258,14.193875885702841
103,9.98673197746277,12.017394242558783
104,10.14212947845459,12.305211310858018
105,10.913241248056293,14.358167649632714
106,10.760834971666336,13.418797381943948
107,9.905041937828065,12.629035332535137
108,11.903883496392519,15.72366674332135
109,10.191063323020934,13.128350042486419
110,10.93334324836731,13.021143584122028
111,10.59969896554947,12.775500932870427
112,9.914140522480011,12.468209248315235
113,9.698562135696411,12.010491367392065
114,12.137709100246429,15.681458208580176
115,9.922684690989554,12.398826667977259
116,10.261186563819647,13.202665656706078
117,11.590108282864094,14.853347030436185
118,9.661641524136066,12.183453183478873
119,10.350794004797935,13.982758695313303
120,10.963336197771133,14.949558146711842
121,12.061726949508301,16.122952642939417
122,11.529438679292799,14.326525971480931
123,11.97518594533205,15.294695201963897
124,12.767489610612392,15.467191793700884
125,11.155318383015691,13.912438091065455
126,13.058875058013946,16.676511514707776
127,11.165339744389057,14.010322216785834
128,10.473047963157295,13.661454221895747
129,10.345789261444006,12.951927486887804
130,10.531424426063895,12.930786114152529
131,10.276749149388634,13.946130256635053
132,11.010036583021282,13.87907938164607
133,9.97710241112858,12.801530289901512
134,9.960432181954383,12.457645688397998
135,9.340006394982337,11.233480291715644
136,9.892849106788635,11.412062634120504
137,10.815105526447296,12.584645263652476
138,10.07237350821495,12.071944411087832
139,10.208584665060043,12.164847846794897
140,9.801601628363132,11.833069764470455
141,10.032485342621804,12.15890800670225
142,10.262433738783002,12.499668095439649
143,10.150674667656421,12.120684704270118
144,10.70743721216917,12.812877120026025
145,10.41261472016573,12.565909087641788
146,10.628092953264714,13.175201546401544
147,10.711108957380056,12.867306666725646
148,10.32433605030179,13.02795416764055
149,10.114066630899906,12.348158629642452
150,13.196134424209594,24.866704713057807
151,15.495360183715821,23.749591842074263
152,10.79296088218689,12.979619464364248
153,10.469225454330445,12.348339345697752
154,10.887205953598022,12.976943614418273
155,26.82991946220398,62.45284737451837
156,10.371992618143558,12.982670769626022
157,32.20407908439636,75.29165157074189
158,27.167391729354858,73.0786512082371
159,12.948601522445678,19.416140293933726
160,23.86803484916687,59.28251295843436
161,31.03697525024414,92.38741378988334
162,10.475309944152832,12.39622093461629
163,10.261147508621216,12.2324137966897
164,10.201066312789917,12.417107014550407
165,10.149908666610719,11.87876710085387
166,9.697987298965455,11.819692673530902
167,12.830766468048095,17.519075825150367
168,20.104964094161986,47.88095171001358
169,12.359840927124024,17.10867164907373
170,11.384550266265869,15.52312862700027
171,10.701752948760987,12.875107115324688
172,10.919770214557648,13.883667356372976
173,27.840895709991454,80.55363514324745
174,11.389054967164993,14.648411091264085
175,10.292479820251465,12.527461287981922
176,9.387814140319824,11.402862759178014
177,9.108764779567718,11.247432887199054
178,9.509457895159722,11.022443042116812
179,9.310850876867772,10.973847481755225
180,12.205260744094849,15.258929776314721
181,10.046475267410278,11.970385613702668
182,11.048497667312622,13.151990459581706
183,11.097550122737884,13.383868577303705
184,12.499058761596679,15.518067092290817
185,11.14815930366516,14.208463734043823
186,8.378666224479675,10.792647935403052
187,10.29983362197876,12.409491405176356
188,9.899624400138855,12.224217824333802
189,11.378127236366272,13.747309008491195
190,10.195632424354553,12.06341422246024
191,9.957307710647584,11.868513191833124
192,9.783341417312622,11.680291620235908
193,9.871067743301392,11.876659736451213
194,9.072169313430786,11.15736973551176
195,9.094056491851807,11.535711113242352
196,9.785473529379814,12.896126787622151
197,11.189841566160322,14.341278399194653
198,7.5537156796455385,9.679941411401956
199,10.293710457384586,13.002506690645262
